GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC05_EST_VC02,HC05_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC05_EST_VC03,HC05_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC05_EST_VC06,HC05_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC05_EST_VC07,HC05_MOE_VC07,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC05_EST_VC10,HC05_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC05_EST_VC11,HC05_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC04_EST_VC12,HC04_MOE_VC12,HC05_EST_VC12,HC05_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC05_EST_VC13,HC05_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC05_EST_VC15,HC05_MOE_VC15,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC04_EST_VC17,HC04_MOE_VC17,HC05_EST_VC17,HC05_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC05_EST_VC18,HC05_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC05_EST_VC19,HC05_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20,HC05_EST_VC20,HC05_MOE_VC20,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23,HC04_EST_VC23,HC04_MOE_VC23,HC05_EST_VC23,HC05_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC03_EST_VC24,HC03_MOE_VC24,HC04_EST_VC24,HC04_MOE_VC24,HC05_EST_VC24,HC05_MOE_VC24,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC03_EST_VC27,HC03_MOE_VC27,HC04_EST_VC27,HC04_MOE_VC27,HC05_EST_VC27,HC05_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC04_EST_VC28,HC04_MOE_VC28,HC05_EST_VC28,HC05_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC04_EST_VC29,HC04_MOE_VC29,HC05_EST_VC29,HC05_MOE_VC29,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC03_EST_VC32,HC03_MOE_VC32,HC04_EST_VC32,HC04_MOE_VC32,HC05_EST_VC32,HC05_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC03_EST_VC33,HC03_MOE_VC33,HC04_EST_VC33,HC04_MOE_VC33,HC05_EST_VC33,HC05_MOE_VC33
1400000US08059010604,8059010604,"Census Tract 106.04, Jefferson County, Colorado",1040,83,444,89,76,51,62,39,458,101,2.21,0.16,2.94,0.28,2.86,0.32,3.85,0.78,1.17,0.14,582,81,444,89,76,51,62,39,(X),(X),2.99,0.23,2.94,0.28,2.71,0.32,3.71,0.7,(X),(X),222,68,157,58,38,46,27,27,(X),(X),21.6,14.5,22.9,17.7,31.6,60,0,57.1,(X),(X),21.2,16.4,25.5,21.9,0,48.1,25.9,43.2,(X),(X),57.2,17.8,51.6,22.8,68.4,60,74.1,43.2,(X),(X),1040,83,444,89,76,51,62,39,458,101,24.2,6.7,39.6,12.8,50,39.7,61.3,32,0,6.8,44.5,9.9,38.5,14.9,36.8,34.8,37.1,32.4,52.6,14.5,38.3,8.8,(X),(X),(X),(X),(X),(X),86.9,10.8,14.5,5.4,(X),(X),(X),(X),(X),(X),33,11.5,0,3.1,(X),(X),(X),(X),(X),(X),(X),(X),1.5,1.8,(X),(X),(X),(X),(X),(X),(X),(X),73.4,7.5,89.2,9.3,100,33.2,69.4,29,54.1,13.2,26.6,7.5,10.8,9.3,0,33.2,30.6,29,45.9,13.2,0,3.1,0,7.1,0,33.2,0,37.6,0,6.8,53.3,8.8,66,14,90.8,16.1,12.9,14.8,40.2,12.6,46.7,8.8,34,14,9.2,16.1,87.1,14.8,59.8,12.6
1400000US08059010701,8059010701,"Census Tract 107.01, Jefferson County, Colorado",2086,97,715,117,142,86,173,81,1056,134,1.94,0.12,2.74,0.26,2.45,0.51,3.16,0.63,1.14,0.07,1030,121,715,117,142,86,173,81,(X),(X),2.67,0.21,2.66,0.22,2.17,0.26,3.14,0.63,(X),(X),366,99,182,79,99,75,85,61,(X),(X),26,17.6,37.4,23.2,27.3,44,0,30.7,(X),(X),12.6,12.1,20.3,21.4,9.1,18.9,0,30.7,(X),(X),61.5,20.9,42.3,25.5,63.6,47.2,100,30.7,(X),(X),2086,97,715,117,142,86,173,81,1056,134,19.8,4.8,30.6,10.3,69.7,24.9,54.9,25.1,0,3,50.1,5.3,41.4,9.9,13.4,17.3,45.1,25.5,61.8,8.1,45.3,6.1,(X),(X),(X),(X),(X),(X),89.6,5.1,27.2,4.2,(X),(X),(X),(X),(X),(X),53.8,7.2,1.2,1.1,(X),(X),(X),(X),(X),(X),(X),(X),5.5,3.1,(X),(X),(X),(X),(X),(X),(X),(X),71.5,5.3,91.2,4.9,90.1,11.9,90.2,15.3,52.7,9.1,27.9,5.2,8.8,4.9,9.9,11.9,9.8,15.3,46.3,9.1,0.5,0.8,0,4.4,0,20.3,0,17,1,1.6,55.9,5.8,81.5,8,36.6,27.6,46.8,21,42.7,8.4,44.1,5.8,18.5,8,63.4,27.6,53.2,21,57.3,8.4
1400000US08059010702,8059010702,"Census Tract 107.02, Jefferson County, Colorado",2206,152,646,154,86,51,313,125,1161,235,2.3,0.33,3.19,0.4,2.77,0.91,4.08,1.43,1.28,0.12,1045,174,646,154,86,51,313,125,(X),(X),3.28,0.45,3.11,0.43,2.77,0.91,3.78,1.23,(X),(X),486,126,267,114,0,17,219,112,(X),(X),32.7,15.8,28.5,16.4,-,**,37.9,29.8,(X),(X),18.1,15.7,18.4,19.5,-,**,17.8,26.1,(X),(X),49.2,15.9,53.2,20.4,-,**,44.3,29.4,(X),(X),2206,152,646,154,86,51,313,125,1161,235,24,6.2,42,14,14,22.1,78.9,15.6,0,2.8,25.7,4,31.4,11.1,75.6,34.1,21.4,14.5,20,7.3,40.8,8.3,(X),(X),(X),(X),(X),(X),77.4,9.6,6.8,2.8,(X),(X),(X),(X),(X),(X),13,5.5,0,1.5,(X),(X),(X),(X),(X),(X),(X),(X),6.4,4.1,(X),(X),(X),(X),(X),(X),(X),(X),53.1,6.2,65.9,12.6,65.1,33.5,60.7,23,43,10.3,46.9,6.2,34.1,12.6,34.9,33.5,39.3,23,57,10.3,0,1.5,0,4.9,0,30.5,0,9.9,0,2.8,37.1,5.3,62.1,12.6,38.4,36.2,6.4,9,31.4,9.4,62.9,5.3,37.9,12.6,61.6,36.2,93.6,9,68.6,9.4
1400000US08059010801,8059010801,"Census Tract 108.01, Jefferson County, Colorado",1066,51,724,60,12,17,67,49,263,63,2.38,0.13,2.83,0.16,2.25,0.31,2.45,0.58,1.13,0.11,803,63,724,60,12,17,67,49,(X),(X),2.78,0.15,2.83,0.16,2.25,0.31,2.34,0.45,(X),(X),261,65,222,48,0,12,39,42,(X),(X),23,11.8,22.1,11.9,-,**,28.2,49.5,(X),(X),22.6,15,26.6,17.1,-,**,0,47.5,(X),(X),54.4,18.9,51.4,20,-,**,71.8,49.5,(X),(X),1066,51,724,60,12,17,67,49,263,63,25.8,5.9,30.7,7,0,85.6,68.7,31.1,2.7,4.1,56.1,7.2,51.4,9.1,100,85.6,31.3,31.1,73.4,12.2,21.6,5.4,(X),(X),(X),(X),(X),(X),87.5,10,12.8,4.7,(X),(X),(X),(X),(X),(X),51.7,14.8,0,3,(X),(X),(X),(X),(X),(X),(X),(X),1.4,1.5,(X),(X),(X),(X),(X),(X),(X),(X),90.6,4.7,95.3,4.3,100,85.6,65.7,44.2,83.7,9,9.4,4.7,4.7,4.3,0,85.6,34.3,44.2,16.3,9,0,3,0,4.4,0,85.6,0,36,0,11.6,86.7,6.1,86.7,7.5,100,85.6,49.3,37.9,95.4,6,13.3,6.1,13.3,7.5,0,85.6,50.7,37.9,4.6,6
1400000US08059010901,8059010901,"Census Tract 109.01, Jefferson County, Colorado",1968,120,921,160,154,120,203,88,690,148,2.24,0.17,2.51,0.19,3.19,0.47,3.48,0.86,1.3,0.14,1278,178,921,160,154,120,203,88,(X),(X),2.61,0.14,2.51,0.19,2.43,0.29,3.17,0.51,(X),(X),375,107,152,72,69,64,154,85,(X),(X),17.3,12.8,24.3,19.4,24.6,43.1,7.1,16.2,(X),(X),34.4,21.1,18.4,19.9,75.4,43.1,31.8,39.4,(X),(X),48.3,18.3,57.2,26.3,0,35.4,61,32.8,(X),(X),1968,120,921,160,154,120,203,88,690,148,19.4,4.8,16.5,7,44.8,34.4,79.3,17.2,0,4.6,35.6,7.1,45.7,10.3,10.4,17.6,7.4,11.1,36.1,12,25.8,7.5,(X),(X),(X),(X),(X),(X),73.5,13.6,9.2,4.2,(X),(X),(X),(X),(X),(X),26.4,11.2,0,1.6,(X),(X),(X),(X),(X),(X),(X),(X),11.6,7.4,(X),(X),(X),(X),(X),(X),(X),(X),79.1,6.4,84.7,8.9,79.9,28.9,42.4,23.2,82.2,10.1,19.5,6,12.2,8,20.1,28.9,57.6,23.2,17.8,10.1,1.5,1.8,3.1,3.8,0,18.9,0,14.8,0,4.6,64.9,7.3,76.2,10.5,52.6,35.5,17.2,16.5,66.5,13.7,35.1,7.3,23.8,10.5,47.4,35.5,82.8,16.5,33.5,13.7
1400000US08059010902,8059010902,"Census Tract 109.02, Jefferson County, Colorado",1091,77,312,109,57,62,212,75,510,88,2.24,0.23,3.13,0.48,2.95,1.32,3.16,0.55,1.24,0.17,581,96,312,109,57,62,212,75,(X),(X),3.02,0.32,3.13,0.48,2.65,0.9,2.96,0.47,(X),(X),284,80,118,78,57,62,109,52,(X),(X),22.5,15.4,22.9,27.9,0,39.3,33.9,28.6,(X),(X),45.1,22.4,63.6,36.6,31.6,45.1,32.1,32.2,(X),(X),32.4,19.4,13.6,23.2,68.4,45.1,33.9,26,(X),(X),1091,77,312,109,57,62,212,75,510,88,27.5,7.2,40.7,17.1,100,39.3,54.7,20.2,0,6.2,23.9,4.8,15.7,8.7,0,39.3,12.3,9.5,36.5,9.7,38.7,7.5,(X),(X),(X),(X),(X),(X),82.7,9.2,8.8,3.7,(X),(X),(X),(X),(X),(X),18.8,7.9,0.6,1.2,(X),(X),(X),(X),(X),(X),(X),(X),8.6,4.7,(X),(X),(X),(X),(X),(X),(X),(X),38.7,6.6,72.1,16.7,50.9,50.4,28.8,15.5,21,8.3,60.5,6.6,27.9,16.7,49.1,50.4,71.2,15.5,77.3,8.4,0.8,1.2,0,9.9,0,39.3,0,14.2,1.8,2.5,29.7,6.3,54.5,19.3,0,39.3,25.5,15,19.6,8.1,70.3,6.3,45.5,19.3,100,39.3,74.5,15,80.4,8.1
1400000US08059011000,8059011000,"Census Tract 110, Jefferson County, Colorado",2253,130,857,196,207,107,188,79,1001,186,2.25,0.18,2.83,0.27,2.92,0.58,3.57,1.01,1.37,0.22,1252,203,857,196,207,107,188,79,(X),(X),2.89,0.21,2.78,0.24,2.86,0.63,3.44,0.94,(X),(X),462,139,252,86,96,76,114,69,(X),(X),17.1,12.8,31.3,21.5,0,28,0,24.4,(X),(X),17.1,11.5,18.3,16.8,17.7,39.4,14,23,(X),(X),65.8,14.9,50.4,22.4,82.3,39.4,86,23,(X),(X),2253,130,857,196,207,107,188,79,1001,186,24.1,5,32,9.2,46.4,26.1,85.1,17.5,1.3,2,36.1,6.8,37.1,12.7,47.3,25.7,6.9,11.8,38.4,10.4,34.2,7.8,(X),(X),(X),(X),(X),(X),76.9,11.8,11.7,4.4,(X),(X),(X),(X),(X),(X),26.4,9.2,0.7,1,(X),(X),(X),(X),(X),(X),(X),(X),4.1,2.6,(X),(X),(X),(X),(X),(X),(X),(X),62.7,6.7,69.9,11.7,36.2,23.9,58.5,25.9,62.7,12.5,37.3,6.7,30.1,11.7,63.8,23.9,41.5,25.9,37.3,12.5,0,1.4,0,3.7,0,14.5,0,15.8,0,3.2,46.9,5.8,57.8,10.9,36.2,23.9,17,20.9,45.5,10.2,53.1,5.8,42.2,10.9,63.8,23.9,83,20.9,54.5,10.2
1400000US08059011100,8059011100,"Census Tract 111, Jefferson County, Colorado",2773,87,984,166,100,76,430,129,1259,169,2.15,0.12,3.02,0.24,2.05,0.11,2.78,0.27,1.25,0.12,1514,170,984,166,100,76,430,129,(X),(X),2.87,0.17,3.02,0.24,2.05,0.11,2.71,0.27,(X),(X),715,127,405,131,41,47,269,109,(X),(X),37.6,14.8,45.4,17.4,63.4,58,21.9,17.8,(X),(X),22.4,13.5,22,15.2,0,46.3,26.4,23.8,(X),(X),40,11.3,32.6,14,36.6,58,51.7,23.3,(X),(X),2773,87,984,166,100,76,430,129,1259,169,28.1,4.5,44.8,10.9,41,39.3,65.8,13.8,1.2,2,24.8,3.9,27.6,7.9,0,27.2,28.4,12.7,23.4,8.6,38.3,5.8,(X),(X),(X),(X),(X),(X),84.4,7.1,7.8,3.6,(X),(X),(X),(X),(X),(X),17.2,8.2,1.7,1.6,(X),(X),(X),(X),(X),(X),(X),(X),1,1.1,(X),(X),(X),(X),(X),(X),(X),(X),46.2,4.7,70.4,10.2,41,37.4,37.2,15.9,30.7,8,52.4,5,25.7,9.7,59,37.4,62.8,15.9,69.3,8,1.4,1.8,3.9,4.9,0,27.2,0,7.3,0,2.5,40.5,4.6,59.3,9.4,41,37.4,34.9,15.7,27.7,7.5,59.5,4.6,40.7,9.4,59,37.4,65.1,15.7,72.3,7.5
1400000US08059011202,8059011202,"Census Tract 112.02, Jefferson County, Colorado",1625,91,926,105,108,65,107,53,484,102,2.63,0.15,3.09,0.22,3.08,0.69,3.35,0.28,1.49,0.3,1141,103,926,105,108,65,107,53,(X),(X),3.02,0.17,3.08,0.21,2.65,0.59,2.93,0.34,(X),(X),455,68,331,52,86,60,38,32,(X),(X),20.4,12,22.7,14.5,20.9,34.4,0,48.1,(X),(X),19.8,12.6,24.2,16.2,0,30.5,26.3,33.5,(X),(X),59.8,14,53.2,15.7,79.1,34.4,73.7,33.5,(X),(X),1625,91,926,105,108,65,107,53,484,102,30.4,4,37.9,5.9,88.9,16.5,35.5,25.1,1.9,2.9,39.8,4.9,34,6.6,20.4,21.8,39.3,23.5,55.2,11.7,23.2,5.1,(X),(X),(X),(X),(X),(X),77.9,11.1,11.2,3.4,(X),(X),(X),(X),(X),(X),37.6,10.1,0.4,0.7,(X),(X),(X),(X),(X),(X),(X),(X),2.8,2,(X),(X),(X),(X),(X),(X),(X),(X),87,5.2,97.4,2.5,64.8,34,77.6,20.2,74,12,13,5.2,2.6,2.5,35.2,34,22.4,20.2,26,12,0,2,0,3.4,0,25.5,0,25.7,0,6.5,75.9,6.3,84.3,8.4,29.6,24.2,57.9,24.9,74,9.9,24.1,6.3,15.7,8.4,70.4,24.2,42.1,24.9,26,9.9
1400000US08059011300,8059011300,"Census Tract 113, Jefferson County, Colorado",1386,156,410,102,116,73,160,78,700,136,2.17,0.16,3.21,0.3,3.26,0.57,2.64,0.31,1.28,0.12,686,109,410,102,116,73,160,78,(X),(X),2.9,0.21,3.21,0.3,2.44,0.34,2.44,0.32,(X),(X),252,58,153,53,70,54,29,35,(X),(X),54.8,18.4,37.3,21.5,74.3,32.5,100,55.1,(X),(X),21,14.1,30.1,20.9,10,20,0,55.1,(X),(X),24.2,15.6,32.7,20.5,15.7,25.3,0,55.1,(X),(X),1386,156,410,102,116,73,160,78,700,136,22.7,4.7,46.3,12.6,60.3,28.8,34.4,22.4,0,4.5,34.4,7.6,33.4,12.6,30.2,30.8,26.9,16.6,37.4,12.5,39.8,7,(X),(X),(X),(X),(X),(X),78.9,7.8,15.3,5.7,(X),(X),(X),(X),(X),(X),30.3,11.6,0.6,1,(X),(X),(X),(X),(X),(X),(X),(X),10.7,4.3,(X),(X),(X),(X),(X),(X),(X),(X),75,7.4,92,7.5,63.8,33.4,81.3,20.8,65.6,11.7,21.9,7.3,5.6,6.4,36.2,33.4,18.8,20.8,29.7,12,3.1,4.1,2.4,3.9,0,24.1,0,18.3,4.7,7.9,50.8,7.7,62.9,15.3,43.1,31.4,38.1,19.1,47.9,10.4,49.2,7.7,37.1,15.3,56.9,31.4,61.9,19.1,52.1,10.4
1400000US08059011401,8059011401,"Census Tract 114.01, Jefferson County, Colorado",1084,97,353,122,181,101,152,84,398,117,3.09,0.52,3.81,0.6,5,2.94,3.84,0.68,1.3,0.17,686,131,353,122,181,101,152,84,(X),(X),4.05,0.74,3.73,0.56,5,2.94,3.66,0.63,(X),(X),292,91,208,104,15,24,69,65,(X),(X),2.4,4.4,3.4,6.6,0,76.6,0,35.4,(X),(X),40.8,20.5,39.9,35,100,76.6,30.4,42.8,(X),(X),56.8,20.6,56.7,34.6,0,76.6,69.6,42.8,(X),(X),1084,97,353,122,181,101,152,84,398,117,33.7,9.2,58.9,18.8,42,32.2,53.3,29.8,0,7.8,18.8,6.7,6.8,6.2,13.8,22,38.2,27.8,24.4,11.4,27.2,9,(X),(X),(X),(X),(X),(X),74.1,14.5,5.6,3.9,(X),(X),(X),(X),(X),(X),15.3,10.5,0.4,0.7,(X),(X),(X),(X),(X),(X),(X),(X),4.2,4.3,(X),(X),(X),(X),(X),(X),(X),(X),42.2,9.2,50.1,20.4,20.4,19.4,63.2,21.2,36.9,14.7,50.1,9.7,47.9,21,46.4,32,36.8,21.2,58.8,14.9,7.7,6.7,2,3.8,33.1,31.5,0,19.1,4.3,6.9,34.9,8.5,33.4,16.4,39.2,32.9,27.6,20.1,36.9,13.3,65.1,8.5,66.6,16.4,60.8,32.9,72.4,20.1,63.1,13.3
1400000US08059011402,8059011402,"Census Tract 114.02, Jefferson County, Colorado",1909,96,384,112,112,101,218,101,1195,141,1.93,0.15,3.41,0.47,2.86,0.46,2.36,0.19,1.28,0.13,714,151,384,112,112,101,218,101,(X),(X),2.96,0.29,3.37,0.48,2.72,0.59,2.36,0.19,(X),(X),285,81,192,81,16,29,77,58,(X),(X),58.6,23.5,70.8,29.6,100,74.1,19.5,30.5,(X),(X),10.9,13.2,16.1,19.9,0,74.1,0,32.9,(X),(X),30.5,22.6,13,21.9,0,74.1,80.5,30.5,(X),(X),1909,96,384,112,112,101,218,101,1195,141,17.3,4.4,50,16.2,14.3,28.7,44.5,24.6,2.2,3.4,30.2,6.5,14.1,11.8,8.9,15.9,36.7,24.2,36.2,8.4,49.8,6.6,(X),(X),(X),(X),(X),(X),79.5,6.9,14.5,3.9,(X),(X),(X),(X),(X),(X),23.1,6,0,1.7,(X),(X),(X),(X),(X),(X),(X),(X),6.7,3.7,(X),(X),(X),(X),(X),(X),(X),(X),27.1,6.7,51.8,21.4,23.2,34.3,11,12.1,22.5,7.4,72.1,6.7,44.3,21.2,76.8,34.3,89,12.1,77.5,7.4,0.8,1.2,3.9,6,0,24.8,0,13.8,0,2.7,27,7.1,33.9,19,48.2,51.8,28.4,21,22.6,7.3,73,7.1,66.1,19,51.8,51.8,71.6,21,77.4,7.3
1400000US08059011550,8059011550,"Census Tract 115.50, Jefferson County, Colorado",2626,171,570,200,258,153,321,123,1477,231,2.27,0.25,3.57,0.4,3.49,0.96,3.24,0.42,1.35,0.18,1149,215,570,200,258,153,321,123,(X),(X),3.12,0.25,3.51,0.37,2.33,0.33,3.06,0.33,(X),(X),707,209,374,182,176,117,157,88,(X),(X),22.2,16.4,17.9,20,43.2,39.7,8.9,15.4,(X),(X),20.2,13.1,31.8,20.8,8,16,6.4,10.5,(X),(X),57.6,17.1,50.3,23.7,48.9,38.2,84.7,20.8,(X),(X),2626,171,570,200,258,153,321,123,1477,231,31,7.4,69.5,13.2,68.2,24.7,75.1,16.6,0,2.2,30.8,6,20.9,10.5,14.7,16.9,18.4,14.6,40.1,10.3,43.6,9.2,(X),(X),(X),(X),(X),(X),77.6,10,13.7,4.4,(X),(X),(X),(X),(X),(X),24.4,8.6,0.5,0.9,(X),(X),(X),(X),(X),(X),(X),(X),8.4,4.5,(X),(X),(X),(X),(X),(X),(X),(X),41.6,6.7,50.9,17.6,73.6,24.3,28,18.1,35.4,9.6,57.7,6.7,45.8,17.4,26.4,24.3,72,18.1,64.6,9.6,0.7,1.5,3.3,6.8,0,11.8,0,9.6,0,2.2,33.2,6.8,27.4,11.6,20.5,21.8,30.2,18.3,38.4,9.4,66.8,6.8,72.6,11.6,79.5,21.8,69.8,18.3,61.6,9.4
1400000US08059011601,8059011601,"Census Tract 116.01, Jefferson County, Colorado",1383,88,567,91,71,49,252,85,493,97,2.71,0.21,3.42,0.33,3.51,1.01,3.39,0.34,1.44,0.3,890,100,567,91,71,49,252,85,(X),(X),3.33,0.23,3.4,0.33,2.86,0.53,3.29,0.28,(X),(X),477,98,285,75,45,43,147,80,(X),(X),28.9,12.2,34.7,16.2,0,44.2,26.5,23.9,(X),(X),30.2,13.6,24.2,15.9,100,44.2,20.4,24.2,(X),(X),40.9,14.4,41.1,16.3,0,44.2,53.1,27.6,(X),(X),1383,88,567,91,71,49,252,85,493,97,39.5,7.1,52.2,8.2,63.4,28.5,68.3,18.3,6.7,8.1,26.9,5.7,37.2,11,12.7,20,14.7,14.6,23.3,10.8,28.8,6.2,(X),(X),(X),(X),(X),(X),80.7,8.5,4.4,2.3,(X),(X),(X),(X),(X),(X),12.4,6.6,1.9,2.2,(X),(X),(X),(X),(X),(X),(X),(X),4.2,3,(X),(X),(X),(X),(X),(X),(X),(X),62.5,6.7,78.5,9.8,12.7,17.8,46.8,17.7,59.2,13.8,36.8,6.9,21.5,9.8,87.3,17.8,53.2,17.7,38.7,14.3,0.7,1.1,0,5.6,0,34.8,0,12.1,2,3.2,49.2,6.6,63.3,10.2,0,34.8,26.6,11.9,51.5,14.5,50.8,6.6,36.7,10.2,100,34.8,73.4,11.9,48.5,14.5
1400000US08059011602,8059011602,"Census Tract 116.02, Jefferson County, Colorado",1622,65,649,108,165,92,287,99,521,103,2.62,0.16,3.14,0.32,3.99,0.93,3.34,0.45,1.15,0.11,1101,110,649,108,165,92,287,99,(X),(X),3.25,0.22,3.14,0.32,3.54,0.97,3.34,0.45,(X),(X),494,92,221,67,99,68,174,77,(X),(X),14,9.5,14,15.2,9.1,16.3,16.7,14.6,(X),(X),42.5,13,44.8,19.5,58.6,35.2,30.5,22.2,(X),(X),43.5,13.2,41.2,18.3,32.3,31.2,52.9,23.3,(X),(X),1622,65,649,108,165,92,287,99,521,103,31.4,5.4,34.1,9.3,66.7,25.8,62.4,17.5,0,6,41.7,5.7,46.2,10.8,17.6,16.4,19.2,11,56,10.4,28,6.2,(X),(X),(X),(X),(X),(X),87.1,9.1,14.1,3.8,(X),(X),(X),(X),(X),(X),44,10.9,0,2,(X),(X),(X),(X),(X),(X),(X),(X),3.3,3,(X),(X),(X),(X),(X),(X),(X),(X),73.6,6.7,81.5,12.7,53.3,29.3,63.1,18.7,76,9,26.2,6.7,18,12.6,46.7,29.3,36.9,18.7,24,9,0.2,0.5,0.5,1.1,0,17.8,0,10.7,0,6,64.4,8.3,78.4,11.6,41.2,27.3,46,18.3,64.5,10.8,35.6,8.3,21.6,11.6,58.8,27.3,54,18.3,35.5,10.8
1400000US08059011701,8059011701,"Census Tract 117.01, Jefferson County, Colorado",2021,46,1017,129,46,46,201,102,757,108,2.42,0.15,2.84,0.2,6.33,1.71,3.33,0.36,1.38,0.2,1264,112,1017,129,46,46,201,102,(X),(X),3.01,0.18,2.84,0.2,6.33,1.71,3.12,0.3,(X),(X),498,85,316,95,38,44,144,84,(X),(X),13.1,9,20.6,13.8,0,48.1,0,20,(X),(X),11.4,9.3,13.9,12,0,48.1,9,18,(X),(X),75.5,12.3,65.5,15.2,100,48.1,91,18,(X),(X),2021,46,1017,129,46,46,201,102,757,108,25,4,31.8,7.7,82.6,29.7,71.6,15.7,0,4.2,44.4,4.5,44.9,6.7,17.4,29.7,33.8,18,48.2,9.7,28.1,5.1,(X),(X),(X),(X),(X),(X),75,10.1,13.3,3.7,(X),(X),(X),(X),(X),(X),35.4,9.7,0,1.6,(X),(X),(X),(X),(X),(X),(X),(X),5.1,3.2,(X),(X),(X),(X),(X),(X),(X),(X),81,4.9,94.2,5.4,100,43.7,65.2,25.6,66.3,9.5,19,4.9,5.8,5.4,0,43.7,34.8,25.6,33.7,9.5,0,1.6,0,3.1,0,43.7,0,14.9,0,4.2,73.1,5.4,89.4,5.4,67.4,44.1,44.8,24.6,59,9.6,26.9,5.4,10.6,5.4,32.6,44.1,55.2,24.6,41,9.6
